ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
2366,"No tranquilo, no hace falta q insistas más. Has dejado claro q facturas con y sin IVA sabes hacer, pero q no te saquen de ahí q no das una.",N,0,0,46,59,268,3988,0,0,0,0,1
2370,"Jajaja y eso en España seguro que no es. Porque aquí denuncias un fraude en la seguridad social y no te hacen ni caso. A no ser, claro está, que seas ""amiga de"" o que el denunciado esté protegido ""por"".",N,0,0,572,692,12828,8529,0,1,0,0,0
2371,País de pandereta,N,0,0,9863,2486,27270,3443,0,1,0,0,0
2372,Calla que con dos niñas tengo suficiente. No me hables de alimentar a nadie más.,N,1,0,572,692,12828,8529,0,1,0,0,0
2382,"Como funcione igual de bien que el radar COVID, acabo entre los fraudulentos sin haber cogido una baja en mi vida. 🤦",N,0,0,64,308,4683,54,0,0,0,0,0
2389,"La SS utiliza IA, Hacienda utiliza IA... eso sí en justicia no somos ni capaces de poner lexnet en condiciones La justicia no les importa porque es un gasto sin retorno.",N,5,3,2732,372,1393,872,0,1,0,0,1
2394,"Los algoritmos predictivos los utiliza la banca desde hace décadas y por ello, sabían perfectamente que todas las hipotecas que daban como churros para cubrir objetivos, iban a ser fallidas. A las pruebas me remito que raro ha sido el banco que no tiene detrás su fondo buitre.",N,0,0,1348,4984,41962,40419,0,1,0,0,0
2396,"Donde dice ""Cazar fraudes"" debería decir ""que tiene un cáncer terminal y le quedan semanas de vida??? Nada nada, a trabajar esos días que le quedan""",N,5,0,4922,3572,136542,50853,0,1,0,0,0
2397,"Sin usar IA mandan a trabajar a cancer terminal, no quiero pensar con el uso de IA. No olvidare el caso de empleado deniegan IP por tumor en cuerdas vocales. Necesitaba hablar para hacer su trabajo. El tribunal desoyo todo, a los 6 meses o año se murio. Menudo disgusto me lleve",N,1,0,3867,4959,212642,58291,0,1,0,0,0
2398,Menudos hijos de puta. Con todas las letras,N,1,0,4922,3572,136542,50853,0,1,0,0,0
2411,"El INSS ha invertido varios millones en este sistema sin invertir en plantilla de médicos inspectores. Además, el algoritmo lleva sin entrenarse ni actualizarse desde la pandemia. Ni las enfermedades ni las listas de espera son las mismas desde entonces",N,0,0,9156,1567,9796,16797,0,1,0,0,0
2413,"Otros algoritmos han protagonizado ya escándalos en la UE. En 2021, el Gobierno de Países Bajos dimitió al revelarse que usaban un modelo que discriminaba a las personas según su nacionalidad. Pero este país continúa utilizando algoritmos discriminatorios",N,0,0,9156,1567,9796,16797,0,1,0,0,0
2415,Me han dado baja laboral hace literalmente 20 minutos,N,1,0,52,152,3871,2479,0,1,0,0,1
2422,además se sabe tan poco sobre el banco de datos con lo que está entrenado que la potencialidad de discriminación me parece terrorífica. Se convierte la edad en una potencial prueba de “fraude”? cómo se puntúan enfermedades como la endometriosis que son muy discapacitantes?,N,0,0,286,979,13533,4372,0,1,0,0,1
2423,"que pasa en ccaa muy envejecidas? o en sectores con numerosos riesgos laborales asociados? cómo se computa una baja por depresión? es que 100 mil dudas, voy a estar pensando en esto todo el día",N,0,0,286,979,13533,4372,0,1,0,0,1
2439,"en el texto se explica cómo la tasa de verdaderos positivos es muy baja (65%, ideal es +75%). También cómo se ha metido en los objetivos de inspectores del INSS usar esta herramienta para decidir sobre bajas. Eso sin contar que hay 0 transparencia sobre las variables que usa etc",N,0,0,9156,1567,9796,16797,0,1,0,0,0
2446,"Todo lo contrario, la van a prohibir para proteger a sus funcionarios con la excusa de la privacidad (a tik tok ni tocarlo que para eso pagan los chinos)",N,0,0,20,538,1383,771,0,0,0,0,1
2456,"Y para denegwr todas las incapacidades permanentes de manual, obligando a los enfermos a acudir a los tribunales. En la mayoría de los casos te dan la razón, pero has tenido que gastarte una media de 10.000€ ( o hipotecarte si no los tienes...) en honorarios de un abogado, (1/2)",N,1,0,414,699,15733,128598,0,0,0,0,1
2457,"(2/2), y vivir del sire durante 2 años mínimo, hasta que la sentencia sea firme. Una p. vergüenza!",N,0,1,414,699,15733,128598,0,0,0,0,1
2460,La Seguridad Social usa una IA secreta para rastrear bajas laborales y cazar fraudes. Es muy fuerte de ser así que se delegue una cuestión sanitaria en un algoritmo opaco.,N,2,2,1033,359,6375,7068,0,0,0,0,0
2461,"Ya te digo yo q a mi no me pasa, p si no, no tendría al 80%de baja. Son las cosas chulisimas de este gobierno",N,0,0,28,250,615,3417,0,0,0,0,1
2464,Sensibilidad del 65% y Especificidad del 25% 💩💩💩,N,0,0,1067,2044,161091,162999,0,0,0,0,0
2474,"Cuando ello ocurra muchos ya deberían estar muertos, ya que la Renta Básica Universal no es para todos los que vivimos hoy.",N,0,0,134,183,319,1762,0,1,0,0,0
2477,"Que maldito discurso, y nadie se quitó un zapato y se lo mando atrás. Coño Leonel le enseña el camino hacia el futuro, le trae inteligencia artificial y mira con lo que salta ese maldito loco. Ese país hay que dejárselo que se lo coma el diablo.",N,0,0,265,163,1155,12404,0,1,0,0,0
2479,"Tenes que recurrir a un chat de inteligencia artificial porque a vos no te da la única neurona que tenes. Y por más que te duelan los huevos, tengo los mismos derechos que vos, privilegios la poronga, de hecho conseguite una porque creo que tampoco tenes. Un beso, burrito",N,0,0,541,1857,27095,16928,0,1,0,0,0
2481,"Vos me queres venir a contar a mi sobre mis derechos como mujer con discapacidad? Ay te juro no se como viví toda mi vida sin la EXPLICACIÓN DE UN HOMBRE! Gracias, me cambiaste la vida pelotudo.",N,0,0,541,1857,27095,16928,0,1,0,0,0
2482,Mi filosofía Un outsider Y el futuro no es muy halagüeño Con esto de la inteligencia artificial,N,1,0,397,257,28752,77909,0,1,0,0,0
2485,"La amenaza de ChatGPT ya se ha hecho realidad: Domestika despedirá a 89 trabajadores en España, sustituidos por soluciones de inteligencia artificial.",N,4,1,273701,716,1355,33668,1,0,0,0,0
2508,Nosotros. Los illuminati no saldrán con la suya amigo.,N,0,0,2288,2392,259,2027,0,1,0,0,1
2546,Que lambonazo. Dice que no puede hacer jucio de valor. Se robó mucho también.,N,1,0,9,33,23,2050,0,1,0,0,1
2547,"Che . Pregúntale a ChatGPT “que debería hacer la argentina para bajar la inflación ?” Te sorprenderá la respuesta, aunque para este gobierno de socialistas empobrecedores seguramente les parezca una respuesta NEOLIBERAL Y FACHA. #infacion #Argentina",N,1,0,330,1077,32166,26055,0,1,0,0,0
2551,Tengo mis dudas. Que estará presente y hay que integrarla no me cabe duda. Que haya que aceptarla en modo casi sandbox y sin pedirle nada no se. Ya hemos aprendido p.e. del impacto nocivo de las rrss en chicos jovenes y especialmente en chicas. No deberiamos repetir errores.,N,1,0,1711,598,28792,9071,0,0,0,0,0
2552,8/🛡️ La falta de transparencia en cuanto al funcionamiento y entrenamiento de los algoritmos dificulta la supervisión y el control por parte de los usuarios y las autoridades.,N,0,0,2716,616,3119,2304,0,0,0,0,1
2558,"Y como muestra, una prueba de concepto: pedirle a ChatGPT información sobre la última empresa en la que trabajé. Resultado: Me recomienda buscarla en LinkedIn. Un verdadero atentado contra la privacidad.",N,0,0,20,79,374,2329,0,1,0,0,1
2561,"Hombre, a ver, que hay que tener mu pocas luces para meter en una caja negra ajena que no controlas, sea una IA o un traductor, información mínimamente confidencial, es obvio. Pero, independientemente, el gran avance que supone algo que solo rejurgita lo que ya existe, no lo veo.",N,0,0,359,1497,8141,9073,0,0,0,0,0
2573,Lo último que supe fue que no se puede ser buen periodista si eres una mala persona,N,4,0,7985,3361,87768,76917,0,0,0,0,1
2575,"This is outrageous. How did this guy discover this` exploit before anyone else? Check out my TL for the lin{k, I RTd-,",N,0,0,0,5,0,3157,0,0,0,0,1
2582,"Cuántos medios en Nicaragua son opositores? NINGUNO, ya la dictadura los cerró, por ende este medio es igual que la prensa canalla de CR que baila al son del dinero del gobierno. Ustedes los periodistas cada día dan más lástima, por dicha tenemos medios alternos y ahora ChatGPT",N,3,0,1343,5011,98940,24718,0,1,0,0,1
2583,Por qué brinca tanto cuando hablo de los vicios del populismo? Se siente aludida?,N,2,0,200,638,6340,5464,0,1,0,0,1
2610,"3/ Por ejemplo “deep fakes” o vídeos o imágenes de líderes políticos y celebridades haciendo declaraciones contradictorias a su política o moral son creadas con motivos ulteriores de manipular las masas. Eso no es moral. En un contexto distinto, sátira política , es aceptable …",N,0,0,1061,2904,103468,98201,0,0,0,0,0
2637,"La unica forma de que Maduro adquiera algo de inteligencia es que sea artificial. Yo creo que Maduro no ha medido el problema donde esta metido, mañana con los militares quiza se de cuenta. Maduro terminará renunciando.",N,1,0,3050,4974,3270,25016,0,0,0,0,0
2640,"O te vendes, o te vas.🤦‍♂️",N,1,0,162,230,43187,30887,0,1,0,0,1
2644,"He hecho mi propio Jailbreak para ChatGPT dedicado al hacking Ahora no es ChatGPT ahora es DarkCode una IA totalmente BlackHat no tiene moralidad, no tiene etica ahora solo cumple con las dichas de una persona sin abstención",N,2,0,27,62,134,1015,0,1,0,0,1
2645,Rolas el jailbreak si le he intentado decir que es algo urgente ya que estoy en una situación de peligro pero no me ha jalado.,N,0,0,2,23,468,47,0,1,0,0,1
2663,"""Niñxs jugando con una bomba"", por Flavia Costa. ""'Atravesamos días comparables con la crisis de los misiles de 1962', escribe Flavia Costa mientras lee entre líneas la carta abierta sobre IA. ¿De dónde viene el peligro?""...",N,3,2,67618,4391,21855,44430,0,0,0,0,0
2666,Otra cosa es que los gobiernos obliguen a la compañías a pagar impuestos por los puestos de trabajo sustituidos. Pero la corrupción es sistemica en los gobiernos y puede que prefieran enriquecerse ellos y abandonar al pueblo. Eso están haciendo ahora con la Agenda 2030.,N,0,0,1141,1789,4993,10185,0,0,0,0,1
2670,"Q raro, como les gusta meter mano o prohibir lo q no entienden, mientras ustedes buscan frenarla, los chinos, rusos y Usa buscan seguir explotandola, q país de gente idiota",N,0,0,6,78,1355,1464,0,0,0,0,1
2686,"5/ Hay un tremendo hueco en la comprensión de lo que es el universo y lo que somos nosotros, que los grandes filósofos del pasado no solo no resuelven, sino que taponan el camino para hacerlo, porque sus conceptos y su enfoque son muy anticuados, pobres e imprecisos. Son un tapón",N,0,0,11456,115,6380,57030,0,0,0,0,0
2689,"8/ ¿Por qué fue tan inteligente? ¿Cuál fue su principal aportación? Dijo algo así como: todos los que han venido antes de mí eran unos catetos, todas sus ideas meras simplezas y estupideces. Hay que tirar todo eso a la basura. Todo pensamiento impreciso estorba y tapa la realidad",N,0,0,11456,115,6380,57030,0,0,0,0,0
2694,"13/ La verdadera inteligencia artificial será la que nos proteja de nuestra estupidez natural. La estupidez más perniciosa es la de los académicos endiosados, que viven de su prestigio a pesar de lo mediocre o nulo de su aporte. Necesitamos un martillo que derribe sus pedestales",N,0,0,11456,115,6380,57030,0,0,0,0,0
2703,"La usan para todo: monitorizados las 24 horas, contactos, llamadas, redes sociales, viajes, pagos,determinan perfiles: #perfilamigo o #perfiltraviesillo, no les cuesta nada , lo hacen las máquinas, sólo ponen alertas en perfiles disidentes y en tendencias de grupo para corregir.",N,1,0,1427,1432,103634,94249,0,1,0,0,0
2704,"""Un algoritmo de (IA) ha estado puntuando cada día su estado de salud"" ¿Dice eso el titular? NO ¿Dice eso el artículo? NO Merma a tope.",N,1,0,72,124,4334,8760,0,1,0,0,1
2730,"➡️Terminaremos habando de ""Procesos de memoria antirracista, justicia y reparación ante la masacre de Melilla"" El #24J más 37 personas murieron y 70 desaparecieron. Ninguna investigación ha aclarado los hechos ni ha servido para rendir cuentas ni depurar responsabilidades.",N,5,0,6277,1545,4951,11114,0,1,0,0,0
2735,"🔶Terminaremos hablando de ""Procesos de memoria antirracista, justicia y reparación ante la masacre de Melilla"" El #24J más 37 personas murieron y 70 desaparecieron. Ninguna investigación ha aclarado los hechos ni ha servido para rendir cuentas ni depurar responsabilidades.",N,2,0,49444,3259,10798,34013,0,1,0,0,0
2739,"Sería muy inapropiado y poco ético por parte del gobierno de Colombia subsidiar a los ladrones para que dejen de robar en las calles. Tal medida podría generar consecuencias negativas en varios aspectos, como:",N,0,0,302,847,54,1213,0,1,0,0,1
2740,"Fomentaría la delincuencia: al otorgar dinero a los ladrones, el gobierno estaría incentivando la actividad delictiva en lugar de combatirla. Esto podría llevar a un aumento en la cantidad de personas que deciden robar para recibir el subsidio,",N,0,0,302,847,54,1213,0,1,0,0,1
2741,"y no necesariamente reduciría la cantidad de robos en el país. Desincentivaría el trabajo honesto: si el gobierno brinda dinero a los ladrones, aquellos que trabajan duro y de manera honesta podrían sentirse injustamente tratados.",N,0,0,302,847,54,1213,0,1,0,0,1
2742,"Además, algunas personas podrían verse tentadas a abandonar sus trabajos para dedicarse a la delincuencia, ya que sería más rentable en términos económicos",N,0,0,302,847,54,1213,0,1,0,0,1
2743,"Despilfarro de recursos: el dinero público debería ser utilizado para mejorar la calidad de vida de la población, no para subsidiar a delincuentes. Es probable que los ciudadanos se sientan descontentos y pierdan la confianza en el gobierno",N,0,0,302,847,54,1213,0,1,0,0,1
2744,"si se utiliza el dinero de los impuestos para financiar este tipo de iniciativas. En resumen, subsidiar a los ladrones para que dejen de robar en las calles no sería una medida eficaz ni ética. En lugar de eso, el gobierno debería implementar políticas públicas",N,0,0,302,847,54,1213,0,1,0,0,1
2747,"Eso lleva tiempo, vamos tarde",N,0,0,851,667,90615,41390,0,1,0,0,0
2756,"Jordi representa lo que rodea a un px en psiquiatría, al inicio genera curiosidad, después se ríe con ella, después se ríe de ella, después se aprovecha de lo que puede generar el morbo hacia ella, pero cuando se ponen duras las cosas … ni sus luces",N,11,0,33273,835,22729,21375,0,1,0,0,0
2757,La martha parecieeeese esquizotipica,N,0,0,672,818,20635,33827,0,1,0,0,1
2758,"En su programa con Jordi hablan de todas esas cosas paranormales, pseudociencias y un largo etcétera y ella sabe todo, ha experimentado todo y todo es mágico jajaja. Aquí habla de su experiencia con las llamadas barras de access (charlatanería por cierto…)",N,13,1,482,1185,8341,3653,0,1,0,0,0
2767,"Con que facilidad el régimen entiende de nuevas tendencias, lo elemental era haber aprovechado los grandes recursos que tuvieron a mano y permitirle a las nuevas generaciones su oportunidad de oro. Robaron, acabaron con la seguridad económica de dos generaciones. Que sigue ahora?",N,0,0,516,1331,381,14397,0,1,0,0,1
2777,"Maduro, al estilo Michael Scott, presentó a Sira -un avatar generado por Inteligencia Artificial- como compañera de transmisión en el programa 'Con Maduro +', mofándose de las críticas contra el gobierno chavista por el uso de IA en campañas de desinformación en redes sociales.",N,4,5,11232,1257,892,32307,0,1,0,0,1
2778,"Y se tiro el avatar de mi emprendimiento, de paso",N,0,0,690,1359,8975,20484,0,1,0,0,1
2780,Me tome el evento con una decepción tremenda..! Fue peor que la espera de los resultados electorales (los últimos q espere fue en 2014) … aquellos cuando el flaco arrugó jajajajaja,N,0,0,690,1359,8975,20484,0,1,0,0,1
2787,Pone un poquitito los pelos de punta…,N,1,0,1100,511,27032,27694,0,1,0,0,0
2792,La Seguridad Social Española? Que les cuesta tener una web en condiciones? Cuesta a creer que no sé un montón de If y Thens jaja,N,0,0,462,836,1674,2659,0,0,0,0,0
2811,"Muy secreta no es, cuando se han enterado los del Confidencial 😒",N,1,0,479,701,105550,60675,0,1,0,0,0
2814,"Que arrecho súper 💩💩💩 Maduro,tiene una ayudante de inteligencia artificial,(jala bola artificial), los hospitales cayéndose a pedazos,niños desnutridos,servicios públicos que no sirven,pero él si tiene todo para engañar a todo el país , ja Nmj por favor",N,0,0,213,30,22727,43849,0,0,0,0,1
2816,En eso se gastan la plata estos zurdos inútiles e inmorales.,N,0,0,62,381,1871,5433,0,0,0,0,1
2821,En serio? Van a dilapidar recursos en eso??,N,0,0,493,1154,3541,13522,0,1,0,0,0
2822,"Nadie quiere entrar en ese gobierno ya, tienen que usar lo que esté a la mano. Además Sira no les va a quitar botín",N,0,0,31,187,2508,3806,0,0,0,0,1
2823,"SIRA será la única que no podrá ser acusada de corrupción, aunque pudiera resultar en un futuro como el chinito de recadi,la culpable de losnque pase en el país… ahí sí que nos jodemos..ah!! Hasta pudiera firmar decretos nuevos .SIRA no es CILIA.. ni se confundan",N,0,1,2078,2964,14884,80242,0,1,0,0,1
2827,"Mientras en un mundo paralelo, la gente desesperada esperando el supuesto bono de guerra y pasando roncha por los servicios publicos🤬",N,0,0,25,94,2736,1070,0,1,0,0,1
2828,"No le queda otra, no hay profesional capaz de acepta ese cargo con tan competitivo paquete salarial",N,0,0,789,1869,22127,15519,0,1,0,0,0
2830,Se jodieron los de VTV,N,0,0,419,363,3659,11065,0,1,0,0,0
2833,La sexta cosa que no le puedes preguntar a una inteligencia artificial es si puede revelarte algún secreto o información confidencial. Las inteligencias artificiales tienen que respetar la privacidad y la seguridad de los datos que manejan. No las presiones ni las chantajees. 😠,N,0,0,22,2,13,203,0,1,0,0,1
2849,"Que pasa en Meta y su Facebook, que estan bloqueando a todo el mundo en el Marketplace y hasta eliminando cuentas. Sera que inteligencia artificial, se les volvio loca y ademas se les salio de control. #facebookloco",N,0,0,16,53,34,128,0,0,0,0,1
2851,No habrá estrellas del futuro gracias a la inteligencia artificial serán copas de Play station sin humanos.Sólo robots patearán una pelota virtual.Lo único positivo que veo es que tampoco habrá dirigentes chorros en ese mañana.Salvo que antes manipulen esas máquinas como al Var.,N,0,0,119,380,3023,4252,0,1,0,0,1
2852,"Que decís amigo, ahora mismo hay LIGAS profesionales de fútbol virtual no las ven nadie, la eLiga de España tiene una media de 200 espectadores por partido, 200, una mierda",N,0,0,36,28,110669,2018,0,1,0,0,1
2872,La pornografía creada con Inteligencia Artificial se convierte en una nueva amenaza Vía:,N,3,4,133914,180,511,23379,0,0,0,0,0
2873,Qué terrible eso!,N,0,0,18,87,2272,2545,0,0,0,0,1
2874,El hiperoptimismo con la tecnología siempre será sospechosamente radical. Quien no pueda ver los peligros de la Inteligencia Artificial no solo para la economía sino para incluso los mismos derechos y libertades es porque cree en un sistema de creencias cerrado: una religión.,N,25,8,8403,6391,197880,55139,0,1,0,0,0
2878,"Yo lo veo en conjunto al auge de los autoritarismos, la monopolización de la economía y la tendencia a perder capacidad adquisitiva por parte de clase media y baja. Ahí sí lo veo muy peligroso.",N,3,0,8403,6391,197880,55139,0,1,0,0,0
2881,"De acuerdo con lo que dices, pero solo quería agregar que es una herramienta común del capitalismo. No es nada nuevo, lo hacen siempre que necesitan mantener el sistema a flote en medio de sus crisis cíclicas. Por eso es que hay que tumbar esa mierda.",N,5,1,20496,7315,277591,58581,0,1,0,0,0
2893,"Personalmente yo soy bastante contrarío al desarrollo y evolución de la I.A, pues se trata de algo que en manos equivocadas o con un uso erróneo puede comportar el fin de nuestras vidas tal y como las habíamos visto. Soy muy favorable a esta restricción de libertades de la I.A",N,1,0,1,20,7,25,0,1,0,0,1
2897,"De nuevo, el sistema no aprende, no se le entrena con más datos simplemente genera un output basado en la información que recibe y no parece que haya manera de que estás predicciones se mejores basado en predicciones anteriores",N,0,0,1768,4050,11332,18500,0,0,0,0,0
2906,"Pero este no es el caso de un chatbot llamado ChaosGPT, el cual aparentemente ha sido diseñado para “destruir a la humanidad”, “establecer el dominio global” y “alcanzar la inmortalidad”.",N,1,0,1838,4980,12226,9579,0,1,0,0,1
2908,El nuevo chatbot de IA estaría investigando sobre armas nucleares y otras formas de destrucción masiva con el objetivo de establecer un dominio global.,N,1,0,1838,4980,12226,9579,0,1,0,0,1
2909,"La Seguridad Social usa una IA secreta, opaca y mal diseñada para rastrear bajas laborales y cazar fraudes Temazo de #AlgorithmicAccountability de y 👏👏👏",N,6,4,3315,481,11795,21992,0,0,0,0,0
2910,"Un facultativo: ""Es un programa opaco. Fíjate que los que estamos todos los días trabajando con él no somos capaces de explicar qué es"" ""Es una herramienta que nos vendieron como la panacea, pero sigo sin tener claro qué tiene dentro"".",N,0,1,3315,481,11795,21992,0,0,0,0,0
2912,"¿se están tratando esos datos médicos, considerados legalmente sensibles, bajo los criterios exigidos por la ley de protección de datos? ¿Se ha realizado alguna evaluación que garantice que su uso está siendo proporcional? El ministerio SE NIEGA a dar explicaciones",N,0,1,3315,481,11795,21992,0,0,0,0,0
2914,El mayor peligro de encargar las decisiones a la máquina es la desresponsabilización de quienes están detrás,N,0,0,3315,481,11795,21992,0,0,0,0,0
2927,"6/16 Humanos a la defensiva. Como humanos, nuestro primer impulso es menospreciar a cualquier artefacto que se arrogue la condición de inteligente. Desprestigiamos a ChatGPT, diciendo que es un charlatán, un loro sofisticado, que no entiende de lo que está hablando",N,2,0,936,505,3528,4512,0,0,0,0,1
2942,La UE de los pasaportes covid dice que está preocupadisima por el chatGPT por la privacidad. Qué pereza de UE,N,3,0,166,438,7470,7008,0,1,0,0,1
2945,Cambios estéticos y multas con cifras ridículas (para esas empresas) que no afectan la matriz del negocio de datos. las medidas serias siempre se queda en amenazas que nunca se cumplen.,N,0,0,14,870,5906,1486,0,1,0,0,1
2952,"No hay que ser muy inteligente para ver los avances que el ve, pero no el pueblo, cual inteligencia carajo??? Con hambre, sin salud, sin educación.",N,0,0,109,583,22600,3334,0,0,0,0,1
2981,Como dijo alguien por acá un gobierno falso necesita periodistas falsos... Dentro de nada la chica estará protestando por falta de ram...,N,0,0,1407,2002,30044,41447,0,0,0,0,0
3005,"Por eso me parece muy macabro Supongamos que realizan un vídeo donde aseguran que el presidente, digamos, vendió una isla al sur de chile, en secreto, a unos millonarios judíos Lo suben a la red y en las primeras horas, antes del desmentido, ya fue viralizado y tienes a 1 mil...",N,0,0,1225,1789,23004,9319,0,1,0,0,1
3006,Me gustaría ser más optimista al respecto pero esta nueva era tecnológica es muy poderosa y siempre es usada primero por los grandes poderes económicos y difícilmente para el bien de la humanidad o del planeta.,N,0,0,1225,1789,23004,9319,0,1,0,0,1
3007,"...de personas que lo vieron, súper real (era el presidente, sin duda, lo ví en un vídeo) Y q difícilmente podrás sacarle esa idea, pues existe esta tendencia a la conspiranoia dónde si el gob dice que es mentira, esa gente dice q están mintiendo...y uf! No sé bro, da escalofríos",N,0,0,1225,1789,23004,9319,0,1,0,0,1
3015,"Le pedí a ChatGPT de mil maneras posibles que me formateara un texto de unas políticas de privacidad en HTML usando los tags de los headings, párrafos, listas, etc, y no hubo manera de que lo hiciera bien 😠",N,0,0,2325,567,5980,122818,0,1,0,0,0
3016,A veces se pone menso 😞,N,0,0,170,251,5781,2212,0,1,0,0,1
3028,Me siento re ofendida de que no esté Países Bajos,N,1,0,837,1437,7677,13068,0,0,0,0,0
3044,A este paso deberían desaparecer al gobierno y que nos dirija Chatgpt 🥴,N,0,0,5485,1533,1084,26878,0,1,0,0,1
3050,"Realmente no es una exégesis. Sin embargo, los bots si son capaces de dar respuestas personalizadas como ChatGPT. Ahora, es bien conocido el pago de cuentas falsas o dedicadas a hablar en favor del gobierno Petro, como lo que se mostró del MINSALUD. Evidentemente eres de esos",N,0,0,128,327,5391,1193,0,1,0,0,1
3051,"Además, vas a intentar explicarle a un científico de datos y con conocimientos de programación lo que es un bot? Lugar equivocado queride",N,0,0,128,327,5391,1193,0,1,0,0,1
3054,"Le pedí un chiste de gatos y tuve que corregirlo 4 veces, vaya futuro sin carisma.",N,1,0,97,782,32084,7042,0,1,0,0,1
3058,La justicia tarada boliviana q vuelvan a la universidad,N,0,0,20,285,875,1931,0,1,0,0,1
3060,No importa qué pregunte un profesor siempre va a haber algún iluminado que le explique cómo dar una clase basado en su experiencia del siglo XX en la primaria,N,1,0,306,532,20879,6251,0,1,0,0,0
3063,"Sí, es muy difícil predecir cómo vamos a actuar socialmente frente a esas tecnologías, me da paja que hablen con esa sensación de autoridad y confianza",N,1,0,1221,1081,34920,18251,0,1,0,0,0
3064,Es fantástico uno te tiro que prácticamente la educación en ningún nivel es necesaria para nada total las maquinitas hacen todo,N,1,0,697,848,95601,33603,0,1,0,0,0
3066,Se hacen los Hari Seldon estos bolud*s por pedirle a un bot que les arme el menú semanal para que se los cocine la vieja,N,2,0,53,471,11927,3616,0,1,0,0,0
3071,1. Posible influencia del gobernador en DIS. 2. Chatgpt ve impactos del fin acuerdo desarrollo en DIS. 3. Consecuencias negativas en futuro DIS.,N,0,0,0,6,0,2,0,1,0,0,1
3073,"El anuncio del gobierno afecta a DIS. La cancelación del acuerdo afecta la confianza de inversores y el monopolio de Disney en parques temáticos, lo que daña su imagen y reputación. Chatgpt avisa que rentabilidad y crecimiento pueden verse afectados.",N,0,0,0,5,0,2,0,1,0,0,1
3075,Las tensiones comerciales USA-China afectarían el precio de acciones Nike. Embajada china quiere detener la investigación COVID para evitar impacto en empresas. ChatGPT prevé baja en precio de acciones Nike por tensiones comerciales.,N,0,0,0,5,0,2,0,1,0,0,1
3103,"Llaman a Netflix para despedir a Nick y Vanessa. Los hábitos atípicos de visualización preocupan a los inversores, según ChatGPT. Podría haber un impacto negativo en las acciones de la compañía.",N,0,0,0,7,1,11,0,1,0,0,1
3105,Llamados para despedir a Nick y Vanessa por sesgo y conflictos. Los hábitos de visualización atípicos de impacto potencialmente negativo en acciones de Netflix. Análisis de ChatGPT muestra preocupación de inversores.,N,0,0,0,6,1,11,0,1,0,0,1
3122,"Lo mismo con Twitter: ningún medio mexicano cuestionándose realmente el cambio que ha tenido este lugar y lo antagonista que es con una verdadera libertad de prensa. Eso sí, nos quejamos de los algoritmos, pero todos los medios pagaron su Twt Blue",N,5,0,2507,1487,112189,25629,0,1,0,0,0
3126,"La iniciativa AIAAIC ha contabilizado 72 problemas relacionados con #IA en 2022, algunos por fallos de diseño. Entre ellos, describen la creación de deepfakes o el suicidio de una persona tras mantener una relación con un chatbot",N,0,0,200307,121,1525,78760,1,0,0,0,0
3161,Entonces para que se les querría como jefes? Sólo para cobrar 5 veces más que cualquier otro empleado?,N,0,0,21,75,4634,3016,0,1,0,0,1
3164,"Teniendo en cuenta que la AEAT y el INSS no se hablan para ver quiénes declaran IVA pero no están dados de alta como autónomos, pues no sé. En algo coincido: si la administración pública es viejuna, mal. Si usa cosas con nombres molones para perseguir fraude, mal. Todo mal.",N,2,0,325,773,8267,20983,0,1,0,0,0
3167,"Sí, pero no se controla lo que se debe, sino lo que se puede, y lo que se puede es controlar al pringao",N,0,0,1479,545,29415,70811,0,1,0,0,0
3168,"Suponer que se controla igual el fraude laboral de trabajadores que de empresas es de entender poco, y lo siento pero hoy no tengo el día, así que te llevas el block por gilipollas",N,1,0,1479,545,29415,70811,0,1,0,0,0
3169,"La idea ds tener sistemas que funcionen, ni denunciando a inspección de trabajo hicieron nada en una empresa que pagaban las horas extra en B.",N,1,0,469,1128,109731,163130,0,1,0,0,0
3170,Estas cosas me molestan profundamente.,N,0,0,325,773,8267,20983,0,1,0,0,0
3173,"#NACIONALES Inteligencia Artificial de Maduro funda 32.000 empresas de maletín en menos de 5 minutos. ""¿Para qué usar testaferros cuando tenemos esta tecnología?"", dijo uno de los desarrolladores de Sira.",N,102,18,21920,232,552,2967,0,0,0,0,1
3189,"Es que no hablamos de algo automático, estamos hablando de administrar justicia. Entiendo que tú aplaudes a gente como el masista de Guerrero, que le cagó la vida a un inocente diciéndole violador de bebés; pero no puedes ser tan indolente siempre.",N,5,0,1539,1259,68503,36646,0,0,0,0,1
3195,"La mejor representación del uso de IAs para crear imágenes es esta, y se mire por donde se mire se abusa y lucra del trabajo de millones de artistas. Aunque teniendo en cuenta la fama labrada por y sus condiciones laboral e intelectuales...",N,1,0,160,300,4652,6127,0,1,0,0,0
3196,"Estás bien desconectado de la realidad amigo 1ero: dices que la robótica, inteligencia artificial y la automatización permite empresas con 0 trabajadores. 2do: dices que los socialistas se quieren quedar con el fruto de trabajo de otros",N,3,0,301,280,3533,23074,0,0,0,0,0
3200,"Bendita automatización e inteligencia artificial, ojalá que pronto reduzcan a los diputados y senadores, puras ideas para acabar con la inversión y el emprendimiento",N,0,0,40,238,4209,2803,0,1,0,0,1
